,action1,action3,action5
2860,26.0,25.5,26.0
2861,26.0,25.5,26.0
2862,25.0,26.0,25.5
2863,25.0,26.0,25.5
2864,25.0,26.0,25.5
2865,25.0,26.0,25.5
2866,25.0,26.0,25.5
2867,25.0,26.0,25.5
2868,25.0,26.0,25.5
2869,25.5,26.5,26.5
2870,25.5,26.5,26.5
2871,25.5,26.5,26.5
2872,25.5,26.5,26.5
2873,25.5,26.5,26.5
2874,25.5,26.5,26.5
2875,25.5,26.5,26.5
2876,25.5,26.5,26.5
2877,25.5,26.5,26.5
2878,25.5,25.5,25.0
2879,25.0,26.0,25.0
2880,27.0,26.5,27.0
2881,27.0,26.5,27.0
2882,27.0,26.5,27.0
2883,27.0,26.5,27.0
2884,27.0,26.5,27.0
2885,25.5,25.5,25.5
2886,25.0,25.0,25.5
2887,25.0,25.0,25.5
2888,25.0,25.0,25.5
2889,25.0,25.0,25.5
2890,25.0,25.0,25.5
2891,25.0,25.0,25.5
2892,25.0,25.0,25.5
2893,25.0,25.0,25.5
2894,25.0,25.0,25.5
2895,25.5,26.5,25.5
2896,25.5,26.5,25.5
2897,25.5,26.5,25.5
2898,25.5,26.5,25.5
2899,25.5,26.5,25.5
2900,26.0,25.5,25.0
2901,26.0,25.5,25.0
2902,26.0,25.5,25.0
2903,26.0,25.5,25.0
2904,26.0,25.5,25.0
2905,26.0,25.5,25.0
2906,25.5,26.5,25.5
2907,26.0,25.5,25.5
2908,26.0,25.5,25.5
2909,26.0,25.5,25.5
2910,26.0,25.5,25.5
2911,26.0,25.5,25.5
2912,26.0,25.5,25.5
2913,26.0,25.5,25.5
2914,26.0,25.5,25.5
2915,26.0,25.5,25.5
2916,26.0,25.5,25.5
2917,26.0,25.5,25.5
2918,25.5,26.5,26.5
2919,25.5,26.5,26.5
2920,25.5,26.5,26.5
2921,25.5,26.5,26.5
2922,25.5,26.5,26.5
2923,25.5,26.5,26.5
2924,25.5,26.5,26.5
2925,25.5,26.5,26.5
2926,25.5,26.5,26.5
2927,25.5,26.5,26.5
2928,25.5,26.5,26.5
2929,25.5,26.5,26.5
2930,25.5,26.5,26.5
2931,25.5,26.5,26.5
2932,25.5,26.5,26.5
2933,25.5,25.5,25.5
2934,25.5,25.5,25.5
2935,25.5,25.5,25.5
2936,25.5,25.5,25.5
2937,25.5,25.5,25.5
2938,25.5,25.5,25.5
2939,25.5,25.5,25.5
2940,25.5,25.5,25.5
2941,26.5,25.5,25.5
2942,26.5,25.5,25.5
2943,26.5,25.5,25.5
2944,26.5,25.5,25.5
2945,26.5,25.5,25.5
2946,26.5,25.5,25.5
2947,25.5,25.0,25.0
2948,25.5,25.0,25.0
2949,25.5,25.0,25.0
2950,26.5,25.5,25.5
2951,26.5,25.5,25.5
2952,26.5,25.5,25.5
2953,26.5,25.5,25.5
2954,26.5,25.5,25.5
2955,26.5,25.5,25.5
2956,26.5,25.5,25.5
2957,26.5,25.5,25.5
2958,26.5,25.5,25.5
2959,25.5,25.5,25.5
2960,25.5,25.5,25.5
2961,25.5,25.5,25.5
2962,25.5,25.5,25.5
2963,25.5,25.5,25.5
2964,25.5,25.5,25.5
2965,26.0,25.5,25.5
2966,26.0,25.5,25.5
2967,26.0,25.5,25.5
2968,25.0,25.5,27.0
2969,25.0,25.5,27.0
2970,27.0,26.0,27.0
2971,27.0,26.0,27.0
2972,27.0,26.0,27.0
2973,27.0,26.0,27.0
2974,27.0,26.0,27.0
2975,27.0,26.0,27.0
2976,27.0,26.0,27.0
2977,27.0,26.5,25.5
2978,27.0,26.5,25.5
2979,27.0,26.5,25.5
2980,26.0,25.5,25.5
2981,26.0,25.5,25.5
2982,26.0,25.5,25.5
2983,26.0,25.5,25.5
2984,26.0,26.0,26.0
2985,26.0,26.0,26.0
2986,26.0,26.0,26.0
2987,26.0,26.0,26.0
2988,26.0,26.0,26.0
2989,26.0,26.0,26.0
2990,26.0,26.0,26.0
2991,26.0,26.0,26.0
2992,26.0,26.0,26.0
2993,26.0,26.0,26.0
2994,26.0,26.0,26.0
2995,26.0,26.0,26.0
2996,26.0,26.0,26.0
2997,26.0,26.0,26.0
2998,26.0,26.0,26.0
2999,26.0,26.0,26.0
3000,26.0,26.0,26.0
3001,25.0,25.5,25.0
3002,25.0,25.5,25.0
3003,25.0,25.5,25.0
3004,25.0,25.5,25.0
3005,25.0,25.5,25.0
3006,25.0,25.5,25.0
3007,25.0,25.5,25.0
3008,25.0,25.5,25.0
3009,25.0,25.5,25.0
3010,25.0,25.5,25.0
3011,25.0,25.5,25.0
3012,25.0,25.5,25.0
3013,25.0,25.5,25.0
3014,27.0,25.5,26.0
3015,27.0,25.5,26.0
3016,27.0,25.5,26.0
3017,27.0,25.5,26.0
3018,27.0,25.5,26.0
3019,27.0,25.5,26.0
3020,27.0,25.5,26.0
3021,25.5,26.5,26.0
3022,25.5,26.5,26.0
3023,25.5,26.5,26.0
3024,24.5,26.5,25.0
3025,24.5,26.5,25.0
3026,24.5,26.5,25.0
3027,24.5,26.5,25.0
3028,24.5,26.5,25.0
3029,24.5,26.5,25.0
3030,24.5,26.5,25.0
3031,25.5,26.0,25.5
3032,25.5,26.0,25.5
3033,25.5,26.0,25.5
3034,26.0,25.5,25.5
3035,26.0,25.5,25.5
3036,26.0,25.5,25.5
3037,24.5,26.5,25.0
3038,24.5,26.5,25.0
3039,24.5,26.5,25.0
3040,24.5,26.5,25.0
3041,24.5,26.5,25.0
3042,24.5,26.5,25.0
3043,24.5,26.5,25.0
3044,24.5,26.5,25.0
3045,24.5,26.5,25.0
3046,24.5,26.5,25.0
3047,24.5,26.5,25.0
3048,24.5,26.5,25.0
3049,27.0,26.0,25.0
3050,27.0,26.0,25.0
3051,25.5,25.5,25.5
3052,25.5,25.5,25.5
3053,25.5,25.5,25.5
3054,25.5,25.5,25.5
3055,25.5,25.5,25.5
3056,25.5,25.5,25.5
3057,25.5,25.5,25.5
3058,25.5,25.5,25.5
3059,25.5,25.5,25.5
3060,25.5,25.5,25.5
3061,25.0,26.5,25.5
3062,25.0,26.5,25.5
3063,25.0,26.5,25.5
3064,25.0,26.5,25.5
3065,26.0,25.5,26.0
3066,26.0,25.5,26.0
3067,26.0,25.5,26.0
3068,26.0,25.5,26.0
3069,26.0,25.5,26.0
3070,27.0,26.0,25.0
3071,27.0,26.0,25.0
3072,27.0,26.0,25.0
3073,27.0,26.0,25.0
3074,26.0,26.0,25.5
3075,26.0,26.0,25.5
3076,26.0,26.0,25.5
3077,26.0,26.0,25.5
3078,26.0,26.0,25.5
3079,26.0,26.0,25.5
3080,26.0,26.0,25.5
3081,26.0,26.0,25.5
3082,26.0,26.0,25.5
3083,26.0,26.0,25.5
3084,26.0,26.0,25.5
3085,26.0,26.0,25.5
3086,26.0,26.0,25.5
3087,25.5,25.5,25.5
3088,25.5,25.5,25.5
3089,25.5,27.0,26.0
3090,25.5,27.0,26.0
3091,25.5,27.0,26.0
3092,25.5,27.0,26.0
3093,25.5,27.0,26.0
3094,25.5,27.0,26.0
3095,27.0,25.5,27.0
3096,27.0,25.5,27.0
3097,27.0,25.5,27.0
3098,27.0,25.5,27.0
3099,27.0,25.5,27.0
3100,27.0,25.5,27.0
3101,27.0,25.5,27.0
3102,27.0,25.5,27.0
3103,27.0,25.5,27.0
3104,27.0,25.5,27.0
3105,27.0,25.5,27.0
3106,27.0,25.5,27.0
3107,26.0,25.5,26.0
3108,26.0,25.5,26.0
3109,26.0,25.5,26.0
3110,26.0,25.5,26.0
3111,26.0,25.5,26.0
3112,26.5,25.5,26.0
3113,26.5,25.5,26.0
3114,26.0,24.5,26.0
3115,26.0,24.5,26.0
3116,26.0,24.5,26.0
3117,26.0,24.5,26.0
3118,26.0,24.5,26.0
3119,26.0,24.5,26.0
3120,26.0,24.5,26.0
3121,26.0,24.5,26.0
3122,26.0,24.5,26.0
3123,26.0,24.5,26.0
3124,26.0,24.5,26.0
3125,26.0,24.5,26.0
3126,25.5,26.0,25.5
3127,25.5,26.0,25.5
3128,25.5,26.0,25.5
3129,25.5,26.0,26.0
3130,25.5,26.0,26.0
3131,25.5,26.0,26.0
3132,25.5,26.0,26.0
3133,25.5,26.0,26.0
3134,25.5,26.0,26.0
3135,25.5,26.0,26.0
3136,25.5,26.0,26.0
3137,26.5,26.5,27.0
3138,26.5,26.5,27.0
3139,25.5,25.0,25.0
3140,25.0,26.5,24.5
3141,25.0,26.5,24.5
3142,25.0,26.5,24.5
3143,25.0,26.5,24.5
3144,25.0,26.5,24.5
3145,25.0,26.5,24.5
3146,25.0,26.5,24.5
3147,25.0,26.5,24.5
3148,26.0,25.5,26.0
3149,26.0,25.5,26.0
3150,26.0,25.5,26.0
3151,26.0,25.5,26.0
3152,26.0,25.5,26.0
3153,26.0,25.5,26.0
3154,26.0,25.5,26.0
3155,26.0,25.5,26.0
3156,26.0,25.5,26.0
3157,26.0,25.5,26.0
3158,25.5,25.5,25.5
3159,25.5,25.5,25.5
3160,25.5,25.5,25.5
3161,25.5,25.5,25.5
3162,25.5,25.5,25.5
3163,25.5,26.0,26.0
3164,26.5,27.0,25.0
3165,25.5,25.0,24.5
3166,25.5,25.0,24.5
3167,25.5,25.0,24.5
3168,25.5,25.0,24.5
3169,25.5,25.0,24.5
3170,26.0,27.0,26.0
3171,26.0,27.0,26.0
3172,26.0,27.0,26.0
3173,26.0,27.0,26.0
3174,26.0,27.0,26.0
3175,26.0,27.0,26.0
3176,26.0,27.0,26.0
3177,26.0,27.0,26.0
3178,26.5,25.0,27.0
3179,26.5,25.0,27.0
3180,26.5,25.0,27.0
3181,26.5,25.0,27.0
3182,26.5,25.0,27.0
3183,26.5,25.0,27.0
3184,26.5,25.0,27.0
3185,26.5,25.0,27.0
3186,26.5,25.0,27.0
3187,26.5,25.0,27.0
3188,26.5,25.0,27.0
3189,26.5,25.0,27.0
3190,26.5,25.0,27.0
3191,26.5,25.0,27.0
3192,26.5,25.0,27.0
3193,26.5,25.0,27.0
3194,26.5,25.0,27.0
3195,26.5,25.0,27.0
3196,25.0,25.5,25.0
3197,25.0,25.5,25.0
3198,25.5,25.5,25.5
3199,25.5,25.5,25.5
3200,25.0,25.5,25.0
3201,25.0,25.5,25.0
3202,25.0,25.5,25.0
3203,25.0,25.5,25.0
3204,25.5,26.0,25.5
3205,25.5,26.0,25.5
3206,25.5,26.0,25.5
3207,25.5,26.0,25.5
3208,26.0,26.0,27.0
3209,26.0,26.0,27.0
3210,26.0,26.0,27.0
3211,26.0,26.0,27.0
3212,25.5,25.0,27.0
3213,25.5,25.0,27.0
3214,25.5,25.0,27.0
3215,25.5,25.0,27.0
3216,25.5,25.0,27.0
3217,25.5,25.0,27.0
3218,25.5,25.0,27.0
3219,25.5,25.0,27.0
3220,25.5,25.0,27.0
3221,25.5,25.0,27.0
3222,25.5,25.0,27.0
3223,25.5,25.0,27.0
3224,25.5,25.0,27.0
3225,25.5,25.5,25.5
3226,25.5,25.5,25.5
3227,25.5,25.5,25.5
3228,25.5,25.5,25.5
3229,27.0,26.5,25.5
3230,27.0,26.5,25.5
3231,27.0,26.5,25.5
3232,27.0,26.5,25.5
3233,27.0,26.5,25.5
3234,27.0,26.5,25.5
3235,27.0,26.5,25.5
3236,27.0,26.5,25.5
3237,27.0,26.5,25.5
3238,27.0,26.5,25.5
3239,27.0,26.5,25.5
3240,27.0,26.5,25.5
3241,27.0,26.5,25.5
3242,25.0,25.5,25.0
3243,25.0,25.5,25.0
3244,25.0,25.5,25.0
3245,25.0,25.5,25.0
3246,26.0,25.5,25.5
3247,26.0,25.5,25.5
3248,25.5,25.5,25.5
3249,26.0,25.5,26.0
3250,26.0,25.5,26.0
3251,26.0,25.5,26.0
3252,26.0,25.5,26.0
3253,26.0,25.5,26.0
3254,26.0,25.5,26.0
3255,26.0,25.5,26.0
3256,26.0,25.5,26.0
3257,26.0,25.5,26.0
3258,26.0,25.5,26.0
3259,26.0,25.5,26.0
3260,25.5,25.5,25.0
3261,25.5,25.5,25.0
3262,25.5,25.5,25.0
3263,26.0,26.0,24.5
3264,26.0,26.0,24.5
3265,26.0,26.0,24.5
3266,26.0,26.0,24.5
3267,26.0,26.0,24.5
3268,26.0,26.0,24.5
3269,26.0,26.0,24.5
3270,26.0,26.0,24.5
3271,26.0,26.0,24.5
3272,26.0,26.0,24.5
3273,26.0,26.0,24.5
3274,26.0,26.0,24.5
3275,26.0,26.0,24.5
3276,26.0,26.0,24.5
3277,26.0,26.0,24.5
3278,26.0,26.0,24.5
3279,26.0,26.0,24.5
3280,26.0,26.0,24.5
3281,26.0,26.0,24.5
3282,26.0,26.0,24.5
3283,26.0,26.0,24.5
3284,26.0,26.0,24.5
3285,26.0,26.0,24.5
3286,26.0,26.0,24.5
3287,26.0,26.0,24.5
3288,26.0,26.0,24.5
3289,26.0,26.0,24.5
3290,26.0,26.0,24.5
3291,25.5,25.0,25.0
3292,25.5,25.0,25.0
3293,25.5,25.5,25.5
3294,25.5,25.5,25.5
3295,25.5,25.5,25.5
3296,26.0,25.5,26.0
3297,26.0,25.5,26.0
3298,26.0,25.5,26.0
3299,26.0,25.5,26.0
3300,25.5,25.5,25.5
3301,25.5,25.5,25.5
3302,26.0,26.0,25.5
3303,26.0,26.0,25.5
3304,26.0,26.0,25.5
3305,26.0,26.0,25.5
3306,26.0,26.0,25.5
3307,26.0,26.0,25.5
3308,25.0,26.0,25.0
3309,25.5,25.0,27.0
3310,25.5,25.0,27.0
3311,25.5,25.0,27.0
3312,25.5,25.0,27.0
3313,25.5,25.0,27.0
3314,25.5,25.0,27.0
3315,25.5,25.0,27.0
3316,25.5,25.0,27.0
3317,25.5,25.0,27.0
3318,25.5,25.0,27.0
3319,25.5,25.0,27.0
3320,25.5,25.0,27.0
3321,25.5,26.5,25.5
3322,25.5,26.5,25.5
3323,25.5,26.5,25.5
3324,25.5,26.0,26.5
3325,25.5,26.0,26.5
3326,26.0,26.0,26.0
3327,26.0,26.0,26.0
3328,26.0,26.0,26.0
3329,25.5,25.5,25.0
3330,25.5,25.5,25.0
3331,25.5,25.5,25.0
3332,25.5,25.5,25.0
3333,25.5,25.5,25.0
3334,25.5,25.5,25.0
3335,25.5,25.5,25.0
3336,25.5,25.5,25.0
3337,26.5,26.5,26.0
3338,26.5,26.5,26.0
3339,26.5,26.5,26.0
3340,25.5,25.5,25.5
3341,25.5,25.5,25.5
3342,25.5,25.5,25.5
3343,25.5,25.5,25.5
3344,25.5,25.5,25.5
3345,25.5,25.5,25.5
3346,25.5,25.5,25.5
3347,25.5,25.5,25.5
3348,25.0,25.0,25.5
3349,25.0,25.0,25.5
3350,25.0,25.0,25.5
3351,25.0,25.0,25.5
3352,25.0,25.0,25.5
3353,25.0,25.0,25.5
3354,25.0,25.0,25.5
3355,25.0,25.0,25.5
3356,25.0,25.0,25.5
3357,25.0,25.0,25.5
3358,25.0,25.0,25.5
3359,25.0,25.0,25.5
3360,25.0,25.0,25.5
3361,25.0,25.0,25.5
3362,25.0,25.0,25.5
3363,25.0,25.0,25.5
3364,25.0,25.0,25.5
3365,25.0,25.0,25.5
3366,25.5,26.0,25.5
3367,25.0,25.0,25.5
3368,25.0,25.0,25.5
3369,25.0,25.0,25.5
3370,25.0,25.0,25.5
3371,25.0,25.0,25.5
3372,25.0,25.0,25.5
3373,25.0,25.0,25.5
3374,25.0,25.0,25.5
3375,25.0,25.0,25.5
3376,25.0,25.0,25.5
3377,25.0,25.0,25.5
3378,25.0,25.0,25.5
3379,25.0,25.0,25.5
3380,26.0,26.0,24.5
3381,26.0,26.0,24.5
3382,26.0,26.0,24.5
3383,26.0,26.0,24.5
3384,26.0,26.0,24.5
3385,26.0,26.0,24.5
3386,25.0,25.0,25.5
3387,25.0,25.0,25.5
3388,25.0,25.0,25.5
3389,25.0,25.0,25.5
3390,25.0,25.0,25.5
3391,25.5,25.5,26.0
3392,26.0,25.5,25.5
3393,26.0,25.5,25.5
3394,26.0,25.5,25.5
3395,25.0,25.0,25.5
3396,25.0,25.0,25.5
3397,25.0,25.0,25.5
3398,25.0,25.0,25.5
3399,25.0,25.0,25.5
3400,25.0,25.0,25.5
3401,25.0,25.0,25.5
3402,25.0,25.0,25.5
3403,25.0,25.0,25.5
3404,25.0,25.0,25.5
3405,25.0,25.0,25.5
3406,27.0,26.0,27.0
3407,27.0,26.0,26.0
3408,27.0,26.0,26.0
3409,26.5,27.0,25.0
3410,25.5,25.5,25.5
3411,25.5,25.5,25.5
3412,25.5,25.5,25.5
3413,25.5,25.5,25.5
3414,25.5,25.5,25.5
3415,25.5,25.5,25.5
3416,25.5,25.5,25.5
3417,26.0,25.5,25.5
3418,26.0,25.5,25.5
3419,26.0,25.5,25.5
3420,26.0,25.5,25.5
3421,26.0,25.5,25.5
3422,26.0,25.5,25.5
3423,26.0,25.5,25.5
3424,26.0,25.5,25.5
3425,26.0,25.5,25.5
3426,26.0,25.5,26.0
3427,26.0,25.5,26.0
3428,26.0,25.5,26.0
3429,25.5,26.5,25.0
3430,25.5,26.5,25.0
3431,25.5,26.5,25.0
3432,26.0,25.5,26.0
3433,26.0,25.5,26.0
3434,26.0,25.5,26.0
3435,25.0,26.5,26.0
3436,25.0,26.5,26.0
3437,25.0,26.5,26.0
3438,25.0,26.5,26.0
3439,25.0,26.5,26.0
3440,25.0,26.5,26.0
3441,25.0,26.5,26.0
3442,25.0,26.5,26.0
3443,25.0,26.5,26.0
3444,25.0,26.5,26.0
3445,25.0,26.5,26.0
3446,25.5,25.5,26.0
3447,25.5,25.5,26.0
3448,25.5,25.5,26.0
3449,25.5,25.5,26.0
3450,25.5,25.5,26.0
3451,25.5,25.5,25.5
3452,25.5,25.0,25.0
3453,25.5,25.0,25.0
3454,25.5,25.0,25.0
3455,25.5,25.0,25.0
3456,25.5,25.0,25.0
3457,25.5,25.0,25.0
3458,25.5,25.0,25.0
3459,26.0,25.5,25.5
3460,25.5,25.5,25.5
3461,25.5,25.5,25.5
3462,25.5,25.5,25.5
3463,25.5,25.5,25.5
3464,25.5,25.5,25.5
3465,25.5,25.5,25.5
3466,27.0,25.5,25.5
3467,27.0,25.5,25.5
3468,27.0,25.5,25.5
3469,27.0,25.5,25.5
3470,27.0,25.5,25.5
3471,27.0,25.5,25.5
3472,27.0,25.5,25.5
3473,27.0,25.5,25.5
3474,27.0,25.5,25.5
3475,26.0,27.0,25.5
3476,26.0,27.0,25.5
3477,26.0,27.0,25.5
3478,26.0,27.0,25.5
3479,26.0,27.0,25.5
3480,26.0,27.0,25.5
3481,26.0,27.0,25.5
3482,26.0,27.0,25.5
3483,26.0,27.0,25.5
3484,26.0,27.0,25.5
3485,26.0,27.0,25.5
3486,26.0,27.0,25.5
3487,26.0,25.5,25.5
3488,26.0,25.5,25.5
3489,25.5,26.0,25.5
3490,26.0,25.5,25.5
3491,26.0,25.5,25.5
3492,26.0,25.5,25.5
3493,26.0,25.5,25.5
3494,26.0,25.5,25.5
3495,26.0,25.5,25.5
3496,26.0,25.5,25.5
3497,26.0,25.5,25.5
3498,26.0,25.5,25.5
3499,25.0,26.5,26.0
3500,25.0,26.5,26.0
3501,26.0,26.0,24.5
3502,26.0,26.0,24.5
3503,26.0,26.0,24.5
3504,26.0,26.0,24.5
3505,26.0,26.0,24.5
3506,25.5,26.5,25.5
3507,25.5,26.5,25.5
3508,25.5,26.5,25.5
3509,25.5,26.5,25.5
3510,25.5,25.5,25.5
3511,25.5,25.5,25.5
3512,25.5,25.5,25.5
3513,25.5,25.5,25.5
3514,25.5,25.5,25.5
3515,25.5,25.5,25.5
3516,25.5,25.5,25.5
3517,25.5,25.5,25.5
3518,25.5,25.5,25.5
3519,25.5,25.5,25.5
3520,25.5,25.5,25.5
3521,26.0,25.5,26.0
3522,26.0,25.5,26.0
3523,25.0,25.5,24.5
3524,25.0,25.5,24.5
3525,25.0,25.5,24.5
3526,25.0,25.5,24.5
3527,25.0,25.5,24.5
3528,25.0,25.5,24.5
3529,25.0,25.5,24.5
3530,25.0,25.5,24.5
3531,25.0,25.5,24.5
3532,25.0,25.5,24.5
3533,26.0,25.5,26.0
3534,26.0,25.5,26.0
3535,26.0,25.5,26.0
3536,26.0,25.5,26.0
3537,26.0,25.5,26.0
3538,26.0,25.5,26.0
3539,26.0,25.5,26.0
3540,26.0,25.5,26.0
3541,26.0,25.5,25.5
3542,26.0,25.5,25.5
3543,26.0,25.5,25.5
3544,27.0,25.5,27.0
3545,27.0,25.5,27.0
3546,27.0,25.5,27.0
3547,27.0,25.5,27.0
3548,26.0,26.5,24.5
3549,26.0,26.5,24.5
3550,26.0,26.5,24.5
3551,26.0,26.5,24.5
3552,26.0,26.5,24.5
3553,25.5,26.5,26.0
3554,25.5,26.5,26.0
3555,25.5,26.5,26.0
3556,25.5,26.0,25.5
3557,25.5,26.0,25.5
3558,25.5,26.0,25.5
3559,25.5,26.0,25.5
3560,25.5,26.0,25.5
3561,25.5,26.0,25.5
3562,25.5,26.0,25.5
3563,25.5,26.0,25.5
3564,25.5,26.0,25.5
3565,25.5,26.0,25.5
3566,25.5,25.5,25.5
3567,25.5,25.5,25.5
3568,25.5,25.5,25.5
3569,24.5,26.5,25.0
3570,24.5,26.5,25.0
3571,24.5,26.5,25.0
3572,24.5,26.5,25.0
3573,24.5,26.5,25.0
3574,24.5,26.5,25.0
3575,25.0,25.5,24.5
3576,25.0,25.5,24.5
3577,25.0,25.5,24.5
3578,25.0,25.5,24.5
3579,25.0,25.5,24.5
3580,25.5,25.5,25.5
3581,25.5,25.5,25.5
3582,25.5,25.5,25.5
3583,25.5,25.5,25.5
3584,25.5,25.5,25.5
3585,25.5,25.5,25.5
3586,25.5,25.5,25.5
3587,25.5,25.5,25.5
3588,25.5,25.5,25.5
3589,25.5,25.5,25.5
3590,25.5,26.5,26.0
3591,25.5,26.5,26.0
3592,25.0,25.0,25.5
3593,25.0,25.0,25.5
3594,25.0,25.0,25.5
3595,25.0,25.0,25.5
3596,25.0,25.0,25.5
3597,25.0,25.0,25.5
3598,25.0,25.0,25.5
3599,25.0,25.0,25.5
3600,25.0,25.0,25.5
3601,26.0,26.0,25.5
3602,26.0,26.0,25.5
3603,26.0,26.0,25.5
3604,26.0,26.0,25.5
3605,25.5,25.5,26.0
3606,25.5,25.5,26.0
3607,25.5,25.5,26.0
3608,25.5,25.5,26.0
3609,25.5,25.5,26.0
3610,25.5,25.5,26.0
3611,25.5,25.0,26.0
3612,25.5,25.0,26.0
3613,25.5,25.0,26.0
3614,25.5,25.0,26.0
3615,25.5,25.0,26.0
3616,25.5,25.0,26.0
3617,25.5,25.0,26.0
3618,25.5,25.0,26.0
3619,25.5,25.0,26.0
3620,25.5,25.0,26.0
3621,25.5,25.0,26.0
3622,25.5,25.0,26.0
3623,25.5,25.0,26.0
3624,25.5,25.0,26.0
3625,25.5,25.0,26.0
3626,25.5,25.0,26.0
3627,25.5,25.0,26.0
3628,25.5,25.0,26.0
3629,25.5,25.5,25.5
3630,25.5,26.0,26.0
3631,25.5,26.0,26.0
3632,25.5,26.0,26.0
3633,25.5,26.0,26.0
3634,25.5,26.0,26.0
3635,25.5,26.0,26.0
3636,25.5,26.0,26.0
3637,25.5,26.0,26.0
3638,25.5,26.0,26.0
3639,25.5,26.0,26.0
3640,25.0,26.5,26.0
3641,25.0,26.5,26.0
3642,25.0,26.5,26.0
3643,25.0,26.5,26.0
3644,25.0,26.5,26.0
3645,25.0,26.5,26.0
3646,25.0,26.5,26.0
3647,25.0,26.5,26.0
3648,25.0,26.5,26.0
3649,25.0,26.5,26.0
3650,25.0,26.5,26.0
3651,25.0,26.5,26.0
3652,25.0,26.5,26.0
3653,25.0,26.5,26.0
3654,25.0,26.5,26.0
3655,25.0,26.5,26.0
3656,25.0,26.5,26.0
3657,25.0,26.5,26.0
3658,25.5,25.0,27.0
3659,25.5,25.0,27.0
3660,25.0,26.5,26.0
3661,25.0,26.5,26.0
3662,25.0,26.5,26.0
3663,25.0,26.5,26.0
3664,25.0,26.5,26.0
3665,25.0,26.5,26.0
3666,25.0,26.5,26.0
3667,25.0,26.5,26.5
3668,25.0,26.5,26.5
3669,25.0,26.5,26.5
3670,25.0,26.5,26.5
3671,25.0,26.5,26.5
3672,25.0,26.5,26.5
3673,25.0,26.5,26.5
